#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2313,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, 
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, 
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, 
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, 
6,1.76465E+12,-1437.760498,-426.374451,-474.480469, , , , , , , , ,0.001375,0.015858,0.048798,0.998682,0.246128,1.80738,5.598682, , , , , , ,65.801697, 
7,1.76465E+12,-1432.968384,-424.687225,-474.029144, , , , , , , , ,0.085878,-0.013729,0.033111,0.995661,9.799144,-1.892618,3.647138, , , , , , ,65.801697, 
8,1.76465E+12,-1432.869507,-424.655792,-474.039368,220.094604,77.33963,19.849548,234.130432,-38015.22266,-13411.91699,-3738.537598,40484.73047,0.085389,-0.013761,0.033178,0.9957,9.742672,-1.895054,3.655423,427.344482,-166.609543,-87.446648,-77836.85156,29950.24609,15874.61621,65.801697, 
9,1.76465E+12,-1452.757568,-366.286316,-607.870605,-890.513306,2628.041016,-6022.865723,6631.329102,-161894.2031,472538.1563,-1083950.25,1193503.25,0.996756,0.066104,-0.0459,-0.000296,180.383087,5.247819,7.60608,7676.277832,321.319672,178.15239,1382644.875,57877.01172,31933.21094,65.801697, 
10,1.76465E+12,-1437.178589,-426.367126,-474.677032,-193.908691,-77.01004,-28.694916,210.605133,287283.0313,-959447.3125,2162901,2383529.25,0.003863,0.016511,0.048927,0.998658,0.534935,1.868183,5.618436,-414.348145,169.345673,88.335571,-2838957.5,-85232.32813,-48100.23828,65.801697, 
