#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
1909,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,1.76424E+12,-1359.427002,-189.252579,-487.252258, , , , , , , , ,-0.008799,0.017391,0.04996,0.998561,-0.907891,2.040756,5.712293, , , , , , ,93.047661, 
2,1.76424E+12,-1359.341309,-189.227203,-487.225037, , , , , , , , ,-0.008491,0.01747,0.049538,0.998583,-0.873059,2.047728,5.664417, , , , , , ,93.047661, 
3,1.76424E+12,-1359.254883,-189.28476,-487.198425,7.745361,-1.448135,2.422485,8.243552,5.932617,-671.7453,-4.943848,671.789673,-0.008303,0.017368,0.049252,0.998601,-0.852662,2.034732,5.632046,2.485309,-0.271092,-3.611106,-116.927704,-161.736725,125.58149,93.047661, 
4,1.76424E+12,-1359.164551,-189.358566,-487.176788,7.954102,-5.911331,2.171173,10.145224,31.640625,-131.629944,-40.292358,141.248169,-0.008249,0.017315,0.048763,0.998626,-0.847722,2.027998,5.576124,1.140178,-0.887841,-3.973188,-125.195724,50.722034,-190.75621,93.047661, 
5,1.76424E+12,-1359.101929,-189.247787,-487.151062,6.882935,1.663742,2.131348,7.394962,-224.450684,1495.143066,33.123779,1512.259277,-0.008681,0.017065,0.048848,0.998623,-0.898491,2.001801,5.585102,-2.0623,-1.481885,-2.112494,-451.250427,-157.650009,525.681213,93.047661, 
6,1.76424E+12,-1359.010864,-189.288544,-487.093445,6.915894,3.151016,3.750458,8.474929,230.383301,-1227.433838,258.31604,1275.302856,-0.008142,0.016916,0.049636,0.998591,-0.836004,1.982357,5.67669,0.527312,-2.053853,4.525452,917.380615,54.695805,669.149109,93.047661, 
7,1.76424E+12,-1358.928955,-189.269211,-487.071381,7.783813,-0.96405,3.585663,8.624043,-74.157715,486.721802,-287.979126,570.376587,-0.008396,0.016912,0.049759,0.998583,-0.864886,1.983474,5.690372,1.512227,-0.824692,4.737198,-740.095825,166.553162,-631.03479,93.047661, 
8,1.76424E+12,-1358.795654,-189.427444,-487.004364,9.684448,-6.250534,4.008636,12.20356,416.271973,-1438.288818,364.11438,1540.953125,-0.007545,0.016923,0.04953,0.998601,-0.767781,1.979755,5.665796,3.070036,-0.117088,-0.490205,1020.501465,-39.184536,-309.897858,93.047661, 
9,1.76424E+12,-1358.782349,-189.342957,-486.980042,6.59729,-3.318558,4.11026,8.451704,-971.960449,1966.044678,-345.822144,2220.277344,-0.007661,0.016646,0.049312,0.998615,-0.783055,1.948561,5.640697,3.682394,-1.571111,-2.235414,-910.277039,-222.539444,-4.23962,93.047661, 
10,1.76424E+12,-1358.674683,-190.206512,-486.541656,5.443726,-35.05806,20.821838,41.136974,764.318848,-7679.154785,3353.90625,8414.410156,-0.002832,0.015964,0.048798,0.998677,-0.234923,1.843102,5.590966,23.978598,-6.149364,-3.36735,4563.59375,-601.546082,-199.508926,93.047661, 
11,1.76424E+12,-1358.622559,-190.493317,-486.337219,7.190552,-51.766205,28.927002,59.734543,-449.890137,4671.688965,-1894.976807,5061.424316,-0.001089,0.015698,0.047948,0.998726,-0.038432,1.802866,5.49663,33.508053,-6.556292,-6.483016,-2848.291992,528.29895,-361.310944,93.047661, 
12,1.76424E+12,-1358.513306,-190.526566,-486.314941,7.261963,-14.40239,10.202179,19.085318,462.744141,2053.797852,-1475.491333,2570.854492,-0.000926,0.015837,0.04776,0.998733,-0.019319,1.81781,5.475369,9.702197,-1.138134,-5.201851,-1436.762085,446.969482,591.920654,93.047661, 
13,1.76424E+12,-1358.461792,-190.520355,-486.273468,7.234497,-1.216736,2.868805,7.877083,-467.687988,319.619751,155.484009,587.42157,-0.001119,0.015623,0.0477,0.998739,-0.042663,1.794391,5.468059,-0.19042,-0.381351,-1.285706,-343.908875,-310.748474,112.985397,93.047661, 
