#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2433,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,1.76465E+12,-1379.144287,-163.470093,-160.837204, , , , , , , , ,-0.07177,0.068374,0.043001,0.994145,-7.944998,8.170529,4.38513, , , , , , ,65.801697, 
2,1.76465E+12,-1379.181763,-163.316879,-160.757263, , , , , , , , ,-0.072748,0.068187,0.043513,0.994065,-8.054559,8.157517,4.437504, , , , , , ,65.801697, 
3,1.76465E+12,-1379.097534,-163.168594,-160.82225,2.103882,13.567429,0.672913,13.746063,985.803223,-39.92157,-1173.916626,1533.454224,-0.073602,0.068552,0.043875,0.993961,-8.149212,8.206137,4.469455,-9.189595,1.602355,3.794626,120.746124,499.205322,-165.435257,65.801697, 
4,1.76465E+12,-1379.002075,-163.235138,-160.705215,8.085938,3.67836,2.342148,9.186859,90.966797,-1740.11084,1474.378906,2282.554199,-0.073245,0.068661,0.043545,0.993994,-8.110237,8.214341,4.433456,-2.505543,2.557039,-0.18215,1082.383179,-327.362213,-550.38446,65.801697, 
5,1.76465E+12,-1378.983032,-163.267853,-160.619492,5.152588,-4.466629,9.124146,11.390784,-618.969727,274.012756,-253.619385,722.861877,-0.073763,0.068602,0.043191,0.993976,-8.173241,8.206926,4.388804,-1.08133,0.03551,-3.629282,-826.02478,-126.513069,-70.099213,65.801697, 
6,1.76465E+12,-1378.977905,-163.225952,-160.526749,1.087646,0.413361,8.031006,8.114857,-112.719727,604.385376,56.854248,617.429993,-0.073421,0.06849,0.04354,0.993993,-8.131214,8.195448,4.432807,-0.943976,-0.850165,-0.029198,850.748596,-32.908405,718.114197,65.801697, 
7,1.76465E+12,-1378.986206,-164.015396,-160.484955,-0.142822,-33.63945,6.054153,34.180195,-108.764648,-6733.891113,-412.687683,6747.401855,-0.068582,0.068109,0.042975,0.99439,-7.577352,8.12586,4.410228,26.815001,-3.647949,0.964061,4145.867188,-470.69281,-539.327454,65.801697, 
8,1.76465E+12,-1378.977051,-163.332947,-160.441757,0.038452,-4.814758,3.824615,6.14907,141.394043,11922.33594,11.37085,11923.17969,-0.072696,0.068522,0.043307,0.994055,-8.049083,8.193987,4.411648,3.695926,-0.065777,-0.952197,-8307.300781,1115.483887,194.401047,65.801697, 
9,1.76465E+12,-1378.963623,-164.119843,-160.409409,1.016235,-4.700089,3.399582,5.889034,34.606934,-11901.69531,-87.876892,11902.07031,-0.067953,0.06796,0.042874,0.994447,-7.505954,8.105273,4.404871,3.212927,-0.926402,-0.241052,8220.361328,-1270.396362,-66.394951,65.801697, 
10,1.76465E+12,-1378.947998,-164.142136,-160.378433,1.307373,-36.413498,2.849579,36.548218,17.797852,6193.281738,-11.123657,6193.316895,-0.068171,0.067843,0.042718,0.994447,-7.532761,8.091626,4.385838,23.234488,-4.606212,-1.161459,-4616.47998,608.030518,-99.278381,65.801697, 
