#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2415,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,1.76465E+12,-1319.533691,-350.112732,-529.460693, , , , , , , , ,0.00679,-0.077831,0.039283,0.996169,0.429949,-8.951591,4.482868, , , , , , ,65.801697, 
2,1.76465E+12,-1319.272949,-350.158356,-529.504333, , , , , , , , ,0.006336,-0.077674,0.038605,0.996211,0.384339,-8.931231,4.408397, , , , , , ,65.801697, 
3,1.76465E+12,-1318.742432,-350.341492,-529.477234,35.606689,-10.294189,-0.744324,37.072372,2185.180664,-1113.848877,572.991943,2518.728516,0.006777,-0.077552,0.038901,0.996206,0.433151,-8.919309,4.438651,0.144093,1.452703,-1.989753,764.814331,-68.333672,848.262878,65.801697, 
4,1.76465E+12,-1318.522705,-350.339478,-529.490662,33.760986,-8.150482,0.615234,34.736336,-2517.407227,1499.716187,-328.271484,2948.601318,0.006165,-0.078016,0.039047,0.996168,0.359077,-8.969868,4.46116,-1.136778,-1.738638,2.374306,-995.371094,-506.107697,-62.732304,65.801697, 
5,1.76465E+12,-1318.115234,-350.398621,-529.576965,28.223877,-2.570801,-4.487915,28.693861,1520.727539,-495.373535,-590.29541,1704.83313,0.006168,-0.078079,0.039104,0.996161,0.358658,-8.977201,4.467762,-3.352144,-2.605148,1.310015,596.605103,350.135834,-128.840012,65.801697, 
6,1.76465E+12,-1317.835083,-350.553223,-529.551392,30.942993,-9.61853,-2.732849,32.518509,-1031.286621,-773.217773,906.207275,1575.63623,0.006918,-0.077832,0.038993,0.99618,0.447393,-8.952123,4.448132,3.974221,0.79854,-0.586237,722.140686,262.528076,-212.485458,65.801697, 
7,1.76465E+12,-1317.36145,-350.557922,-529.567383,33.920288,-7.168579,0.431213,34.672184,1567.199707,1214.208984,-336.676025,2010.912476,0.005713,-0.077579,0.039231,0.996198,0.307068,-8.917757,4.486449,-2.321584,2.67496,0.840912,-1855.385498,75.227585,469.372284,65.801697, 
8,1.76465E+12,-1317.026978,-350.601837,-529.496948,36.364746,-2.187653,2.449951,36.512775,-1127.197266,-317.642212,700.048828,1364.38208,0.005309,-0.077638,0.03882,0.996211,0.263841,-8.922579,4.442517,-8.259832,1.329454,-0.252697,786.500977,-317.418732,-666.221863,65.801697, 
9,1.76465E+12,-1316.63623,-350.487701,-529.520508,32.634888,3.159943,2.109375,32.855297,455.822754,1280.209351,-761.352539,1557.680298,0.003326,-0.07732,0.038073,0.996274,0.042899,-8.877222,4.373671,-11.88758,1.824073,-5.075032,-1439.495605,406.450073,-201.798355,65.801697, 
10,1.76465E+12,-1316.334473,-350.59549,-529.527161,31.16272,0.285645,-1.359558,31.19367,-720.812988,-1797.583008,136.94458,1941.553467,0.003308,-0.077001,0.038136,0.996296,0.041689,-8.840432,4.380991,-9.996832,3.696607,-2.768644,1779.8302,-69.39389,616.948181,65.801697, 
11,1.76465E+12,-1316.037842,-350.703644,-529.448364,26.92749,-9.717407,3.24646,28.810715,-41.52832,-2.966309,692.138672,693.389771,0.003234,-0.077423,0.038526,0.996248,0.027713,-8.888641,4.42698,-0.683366,-0.513886,2.398926,-103.406326,-688.494812,313.214386,65.801697, 
12,1.76465E+12,-1315.648682,-350.914276,-529.569763,30.860596,-14.345398,-1.917114,34.085804,749.487305,-830.072021,-1621.582031,1969.842407,0.00283,-0.077304,0.038492,0.99626,-0.018157,-8.873208,4.426675,-2.693079,-1.474921,2.05576,-258.342041,515.508484,-374.984222,65.801697, 
13,1.76465E+12,-1315.341675,-350.838593,-529.438721,31.327515,-6.072693,0.43396,31.91362,-665.441895,2319.158936,2044.775391,3162.659912,0.002521,-0.077029,0.038924,0.996266,-0.056437,-8.840159,4.479146,-3.786784,2.181698,2.347477,61.475185,142.682892,427.493286,65.801697, 
14,1.76465E+12,-1314.965088,-350.79422,-529.396545,30.761719,5.402527,7.7948,32.190521,563.598633,-253.619385,-719.824219,948.74292,0.001497,-0.076977,0.039023,0.996268,-0.175395,-8.829595,4.499677,-7.075699,1.962607,3.285074,-653.479858,-182.119263,-258.725769,65.801697, 
15,1.76465E+12,-1314.657227,-350.859161,-529.372559,30.800171,-0.925598,2.977295,30.957577,-556.677246,-885.443115,-147.32666,1056.22168,0.000339,-0.076803,0.038191,0.996315,-0.300923,-8.804629,4.41356,-11.001839,1.598874,-2.951361,-53.225281,116.647385,-863.832642,65.801697, 
16,1.76465E+12,-1314.127808,-350.842468,-529.419006,37.677612,-2.171173,-1.010742,37.753651,1794.616699,661.239624,-570.52002,1995.840698,-0.000294,-0.07661,0.03784,0.996343,-0.370147,-8.779819,4.378366,-8.763879,2.239879,-5.458982,456.058014,-1.26656,412.461029,65.801697, 
17,1.76465E+12,-1313.838013,-350.952698,-529.334961,36.864624,-4.209137,1.691895,37.142696,-1940.95459,-1028.07312,1056.994629,2437.514404,-0.000632,-0.07656,0.037898,0.996344,-0.409445,-8.772573,4.388013,-4.883487,1.442512,-1.149652,242.41246,-142.259506,363.218201,65.801697, 
18,1.76465E+12,-1313.473511,-351.023743,-529.283264,29.443359,-8.157349,6.108398,31.157122,605.126953,317.39502,-262.023926,731.829712,-0.000706,-0.07631,0.038187,0.996352,-0.419468,-8.743432,4.421885,-2.21945,1.63745,1.958389,237.114227,177.348511,196.229263,65.801697, 
19,1.76465E+12,-1313.112305,-351.01825,-529.274841,32.65686,-2.949829,2.705383,32.901234,-26.696777,619.958496,-350.518799,712.688354,-0.001586,-0.076489,0.038031,0.996344,-0.520456,-8.760138,4.411768,-4.995508,0.559582,1.069015,-736.804565,-371.364838,-356.316589,65.801697, 
20,1.76465E+12,-1312.788818,-351.180084,-529.320129,30.811157,-7.03537,-1.658936,31.647684,-305.529785,-1355.355835,-435.058594,1455.889404,-0.001081,-0.076395,0.038301,0.996341,-0.464097,-8.751431,4.438408,-2.008268,-0.359948,0.74351,1274.50769,205.849472,297.725616,65.801697, 
21,1.76465E+12,-1312.147461,-351.378479,-529.347046,43.417969,-16.210327,-3.249207,46.459145,2574.755859,-296.136475,148.809814,2595.998535,-0.000934,-0.076337,0.038643,0.996333,-0.449879,-8.745281,4.476686,3.175954,0.668571,2.921267,-341.347656,-20.716103,94.270668,65.801697, 
22,1.76465E+12,-1311.932373,-351.442383,-529.30188,38.540039,-11.803436,0.821228,40.315384,-3452.783203,1089.376831,583.868408,3667.336426,-0.001123,-0.076365,0.038097,0.996351,-0.466994,-8.747937,4.415148,-0.130382,0.157189,-1.046721,-253.792862,-71.332703,-808.508484,65.801697, 
23,1.76465E+12,-1311.665894,-351.557373,-529.342529,21.670532,-8.050232,0.203247,23.11838,416.271973,-413.800049,-695.10498,909.771301,-0.001323,-0.076683,0.037567,0.996347,-0.486848,-8.783816,4.355943,-1.663586,-1.734089,-5.433441,-22.183767,-269.097229,18.898937,65.801697, 
24,1.76465E+12,-1311.367676,-351.397278,-529.289246,25.411377,2.029724,0.568542,25.49865,257.080078,2228.192139,760.858154,2368.509033,-0.002804,-0.076803,0.037429,0.996339,-0.657261,-8.79122,4.353342,-8.562033,-1.9477,-2.781241,-1219.536743,230.647293,458.497009,65.801697, 
25,1.76465E+12,-1310.940674,-351.422394,-529.249817,32.634888,6.074066,4.172058,33.456482,1043.151855,-1500.210571,-112.225342,1830.680786,-0.003422,-0.076827,0.037569,0.99633,-0.730087,-8.791144,4.374997,-10.945774,-0.32978,0.857456,790.463318,60.578247,196.468338,65.801697, 
26,1.76465E+12,-1310.481079,-351.473694,-529.21698,39.896851,-3.438721,3.251953,40.176594,264.001465,-212.091064,-53.393555,342.826874,-0.003966,-0.076197,0.037647,0.996374,-0.790704,-8.716329,4.3879,-6.004935,3.370117,1.555086,98.887787,605.403259,-70.894814,65.801697, 
27,1.76465E+12,-1310.177124,-351.614532,-529.213379,34.359741,-8.64624,1.639709,35.46883,-1260.681152,-725.262451,-236.810303,1473.567627,-0.004077,-0.076322,0.037184,0.996381,-0.800007,-8.730622,4.335541,-3.146401,2.723503,-1.775541,415.648285,-721.793823,-528.618103,65.801697, 
28,1.76465E+12,-1309.648682,-351.68927,-529.29834,37.457886,-9.700928,-3.661194,38.866508,1818.347168,535.418701,-717.352295,2026.734741,-0.00432,-0.076163,0.037587,0.996377,-0.830882,-8.710925,4.384076,-1.807993,0.243141,-0.172088,-174.734848,275.328674,817.239624,65.801697, 
