#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2717,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
12,1.76465E+12,-1485.505981,-335.440308,-420.241608, , , , , , , , ,-0.082279,0.006943,0.031821,0.996077,-9.410157,1.092631,3.569605, , , , , , ,65.801697, 
13,1.76465E+12,-1485.468384,-335.966248,-420.636047, , , , , , , , ,-0.073921,0.007176,0.031375,0.996745,-8.449481,1.085451,3.525671, , , , , , ,65.801697, 
14,1.76465E+12,-1485.627808,-335.795319,-420.267212,-5.482178,-15.975494,-1.152191,16.929213,-1595.874023,5644.638184,6182.528809,8522.464844,-0.077017,0.006009,0.030368,0.996549,-8.810014,0.954311,3.417338,27.006483,-6.224408,-6.851997,-10701.78516,-1004.073669,-521.625916,65.801697, 
15,1.76465E+12,-1485.682983,-335.844482,-420.242432,-9.656982,5.479431,17.712708,20.905058,844.40918,-1782.751465,-2786.846924,3414.343994,-0.076534,0.005925,0.030453,0.996584,-8.75472,0.943793,3.428302,-13.735717,-6.374593,-4.381619,3368.188477,977.040405,966.293945,65.801697, 
16,1.76465E+12,-1485.741577,-335.884491,-420.226624,-5.119629,-4.012756,1.826477,6.756392,-27.685547,74.157715,-72.674561,107.459053,-0.076187,0.005881,0.030569,0.996608,-8.714842,0.938529,3.442258,4.282709,-0.710176,1.121371,-124.871895,42.55463,24.244314,65.801697, 
17,1.76465E+12,-1485.83374,-335.899048,-420.190308,-6.784058,-2.455444,2.345581,7.586461,-271.911621,206.158447,166.113281,379.513977,-0.076402,0.005776,0.030329,0.996599,-8.74016,0.925206,3.415521,0.655168,-0.83641,-0.575127,-528.085449,-65.276726,-329.613953,65.801697, 
18,1.76465E+12,-1486.141724,-335.548157,-420.094818,-18.006592,15.13504,5.931244,24.258739,-1748.144531,2960.128906,479.30603,3471.038086,-0.078914,0.006746,0.030814,0.996382,-9.025131,1.048897,3.459921,-13.963033,4.966542,0.794837,-2103.190674,1109.808105,576.207581,65.801697, 
19,1.76465E+12,-1486.192871,-335.746246,-420.060425,-16.160889,6.876068,5.844727,18.509874,2080.371094,-4446.743652,-494.87915,4934.205078,-0.078365,0.006609,0.030624,0.996432,-8.962707,1.029729,3.440003,-10.014573,4.70351,1.101682,2813.913574,-1157.153809,-520.975464,65.801697, 
20,1.76465E+12,-1485.696533,-335.7146,-420.004303,20.033569,-7.489929,4.073181,21.772316,4434.631348,1860.864258,176.000977,4812.45752,-0.079548,0.006858,0.031111,0.996322,-9.097323,1.066664,3.492173,-3.248612,0.799519,1.451367,-1596.040527,454.435272,583.918701,65.801697, 
21,1.76465E+12,-1485.975464,-335.830383,-420.410889,9.783325,-3.786163,-15.770874,18.941196,-6279.675293,-1194.186401,-3747.930908,7409.952148,-0.074359,0.007749,0.034013,0.996621,-8.494779,1.174813,3.821994,21.056757,6.528796,17.189621,5971.007324,576.834656,2248.966797,65.801697, 
22,1.76465E+12,-1486.052246,-336.547882,-419.785309,-16.00708,-37.497711,9.854736,41.94545,1637.402344,-4873.89209,8360.541016,9815.016602,-0.074466,0.006465,0.030462,0.996737,-8.515327,0.99835,3.426715,26.189789,-3.074115,-2.945627,-5047.061523,-2305.358643,-5873.311523,65.801697, 
23,1.76465E+12,-1486.249878,-336.68689,-419.784576,-12.348633,-38.542786,28.184052,49.319122,-978.881836,4685.778809,-5061.26416,6966.428711,-0.073949,0.006407,0.030579,0.996772,-8.456087,0.991014,3.441095,1.741087,-8.270967,-17.140455,646.295593,1369.924927,3318.242188,65.801697, 
24,1.76465E+12,-1486.279785,-336.687531,-419.781219,-10.239258,-6.28418,0.184021,12.015289,1358.569336,1120.770264,21.258545,1761.331421,-0.073976,0.006422,0.030545,0.996771,-8.459119,0.992491,3.437039,2.52941,-0.263642,0.46457,-504.397583,71.393639,-149.337524,65.801697, 
25,1.76465E+12,-1486.295898,-336.914368,-419.756378,-2.070923,-10.236511,1.268921,10.520696,111.730957,-1832.189941,174.023438,1843.824219,-0.072635,0.006526,0.030537,0.99687,-8.304794,0.999669,3.436633,6.808206,0.38947,-0.200811,1274.580933,46.1665,29.568825,65.801697, 
26,1.76465E+12,-1486.288452,-336.001221,-419.726868,-0.390015,30.883942,2.445831,30.983093,190.83252,9233.871094,37.820435,9235.920898,-0.075176,0.006238,0.033043,0.996603,-8.595188,0.997045,3.723,-6.123114,0.204929,12.868258,-3602.218506,-79.383842,2322.863525,65.801697, 
27,1.76465E+12,-1486.140991,-335.691437,-419.517059,6.970825,55.031891,10.769348,56.507347,1134.118652,-4887.240723,1460.412598,5225.337402,-0.077354,0.007037,0.033618,0.996412,-8.841925,1.101587,3.779598,-24.17087,4.586333,15.433434,353.622589,868.036621,-1861.131592,65.801697, 
28,1.76465E+12,-1486.155518,-335.700897,-419.518799,5.982056,13.514557,9.363098,17.495596,-1312.097168,-2585.879395,-1713.537598,3368.172119,-0.077256,0.007051,0.033668,0.996418,-8.830512,1.103174,3.785309,-10.589604,4.775777,2.803905,2091.005127,-833.936584,-412.183624,65.801697, 
29,1.76465E+12,-1486.088013,-335.7034,-419.51889,2.384033,-0.53833,-0.082397,2.445445,664.453125,56.359863,13.348389,666.972717,-0.077356,0.007077,0.033435,0.996418,-8.842119,1.104532,3.758349,-0.008754,0.132539,-0.956214,-186.451904,-1.846305,-264.637787,65.801697, 
30,1.76465E+12,-1486.174438,-335.716278,-419.50946,-0.85144,-0.692139,0.420227,1.174988,-1246.838379,-84.04541,77.124023,1252.04541,-0.076974,0.007064,0.033716,0.996438,-8.798072,1.10403,3.790928,1.459817,0.038524,0.252859,450.794617,-15.076508,482.270874,65.801697, 
31,1.76465E+12,-1486.435425,-335.851685,-419.390411,-15.633545,-6.672821,5.781555,17.954405,-1413.94043,-992.477417,887.915039,1942.326416,-0.076509,0.007154,0.033389,0.996484,-8.7446,1.109676,3.753257,4.38832,0.231474,-0.22912,76.335869,49.80756,-569.027161,65.801697, 
32,1.76465E+12,-1486.255493,-335.66452,-419.468384,-3.647461,2.329102,1.84845,4.705895,3571.435547,2612.823486,-1595.874023,4704.126953,-0.076891,0.006909,0.033952,0.996437,-8.788808,1.088117,3.819413,0.416888,-0.716053,1.281821,-791.193542,-220.36235,840.99646,65.801697, 
33,1.76465E+12,-1486.297852,-335.945984,-419.322052,6.190796,-4.243469,3.076172,8.111463,-1800.549316,-3795.88623,1816.864014,4577.305664,-0.074572,0.007217,0.034573,0.99659,-8.520608,1.119685,3.890288,10.079668,0.450391,6.166368,2530.493896,430.322296,38.222134,65.801697, 
34,1.76465E+12,-1486.375,-335.930725,-418.742157,-5.377808,-11.979218,32.680206,35.219574,-281.799316,2403.45166,3511.862305,4264.875977,-0.07679,0.00577,0.033146,0.99648,-8.782126,0.950628,3.737255,0.300647,-6.187041,-3.697107,-4290.717773,-1625.060059,-1813.647827,65.801697, 
35,1.76465E+12,-1486.436157,-336.411499,-418.640747,-6.223755,-20.948181,30.658722,37.649948,129.528809,-4017.86499,-3875.729492,5584.021484,-0.076592,0.005798,0.032094,0.996529,-8.760315,0.94378,3.616969,-10.786794,-7.915733,-12.299348,2294.978271,1313.895386,265.244446,65.801697, 
36,1.76465E+12,-1486.268066,-336.134094,-418.677643,4.812012,-9.151611,2.903137,10.739444,1856.90918,6141.247559,-1120.275879,6512.914062,-0.076071,0.006429,0.033634,0.996514,-8.696626,1.027329,3.788064,3.847552,3.451579,2.286397,339.203827,732.220825,2360.189697,65.801697, 
37,1.76465E+12,-1486.302612,-336.512939,-418.569763,6.009521,-4.564819,3.194275,8.194835,-1641.357422,-5315.625,1172.680664,5685.51709,-0.07593,0.006081,0.032273,0.996572,-8.683115,0.975337,3.635544,3.473965,1.420071,0.835864,-406.449554,-1097.892212,-2621.285645,65.801697, 
38,1.76465E+12,-1486.277954,-336.500671,-418.569397,-0.444946,-16.495972,4.871063,17.205881,479.553223,3168.017578,-870.858765,3320.34668,-0.075955,0.006113,0.03217,0.996573,-8.685888,0.978157,3.623557,0.483164,-2.212781,-7.402798,-131.894501,443.978912,1138.326294,65.801697, 
39,1.76465E+12,-1486.212036,-335.860291,-418.322571,4.075928,29.369202,11.123657,31.668579,334.204102,5087.713867,1996.325684,5475.567383,-0.080076,0.0066,0.032686,0.996231,-9.157165,1.053408,3.674025,-21.332232,3.513216,1.731662,-3794.876709,586.700623,505.876465,65.801697, 
40,1.76465E+12,-1486.002808,-335.578217,-418.210815,12.381592,41.510468,16.136169,46.225521,1160.81543,-2902.285645,-1094.073486,3311.759521,-0.081922,0.006649,0.033109,0.996066,-9.368748,1.069796,3.719887,-30.728657,4.123759,4.334833,2103.519775,-476.802887,-37.305588,65.801697, 
41,1.76465E+12,-1485.950439,-335.585175,-418.224121,11.771851,12.380219,4.430237,17.648605,-1270.568848,-2341.15918,-1012.994385,2849.82959,-0.081952,0.006736,0.032926,0.996069,-9.372086,1.078103,3.698135,-9.671447,1.11127,1.084935,1686.778076,-65.445259,-547.676147,65.801697, 
42,1.76465E+12,-1486.078979,-335.152374,-418.017853,-3.427734,19.162903,8.683319,21.315868,-1465.356445,3562.042236,1778.549194,4242.481934,-0.085334,0.007138,0.033201,0.995773,-9.759105,1.139176,3.722054,-17.566069,3.122114,0.097526,-3107.809814,427.397308,369.942596,65.801697, 
