#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2662,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,1.76465E+12,-1347.504395,-276.053406,-543.617615, , , , , , , , ,-0.075659,-0.072931,0.061241,0.992576,-9.242217,-7.788206,7.691667, , , , , , ,65.801697, 
2,1.76465E+12,-1347.362427,-276.078735,-543.578064, , , , , , , , ,-0.075616,-0.072738,0.06123,0.992594,-9.235467,-7.7666,7.68806, , , , , , ,65.801697, 
3,1.76465E+12,-1347.438721,-276.140808,-543.439087,2.955322,-3.933105,8.033752,9.420426,-1767.919922,-297.619629,805.352783,1965.378174,-0.075095,-0.072834,0.061083,0.992635,-9.175041,-7.782937,7.668102,3.022923,0.237081,-1.060405,434.775665,-307.334442,-132.443878,65.801697, 
4,1.76465E+12,-1347.513306,-276.25351,-543.376343,-6.789551,-7.864838,9.077454,13.796878,13.842773,-410.092163,-617.486572,741.388489,-0.074369,-0.073249,0.061022,0.992663,-9.094398,-7.836497,7.659647,6.348094,-3.145379,-1.278564,163.755188,-301.508362,93.175224,65.801697, 
5,1.76465E+12,-1347.42981,-276.234131,-543.52301,0.401001,-4.199524,-3.77655,5.662079,1280.456543,1069.848633,-1696.234131,2379.360352,-0.073705,-0.0738,0.061285,0.992656,-9.024796,-7.902161,7.690366,6.761019,-5.365075,1.001903,-89.428658,-98.037018,317.308838,65.801697, 
6,1.76465E+12,-1347.559326,-276.297394,-543.386475,-2.070923,-1.974792,-0.455933,2.897655,-1725.402832,-669.396973,2293.945312,2947.421387,-0.074035,-0.07369,0.061307,0.992638,-9.06213,-7.886808,7.694429,1.45206,-2.263983,1.565214,-866.184082,656.233704,-215.912903,65.801697, 
7,1.76465E+12,-1347.558716,-276.302246,-543.370972,-5.800781,-3.065186,6.841736,9.479123,1054.02832,473.126221,-980.36499,1515.23584,-0.074058,-0.073724,0.061195,0.992641,-9.064213,-7.891553,7.681986,-1.773762,0.477349,-0.377111,285.536224,-162.793991,-133.70549,65.801697, 
8,1.76465E+12,-1347.478271,-276.191437,-543.388855,3.647461,4.768066,-0.107117,6.004157,646.655273,936.859131,-270.428467,1170.042603,-0.074259,-0.073615,0.061537,0.992612,-9.089163,-7.874465,7.72189,-1.216483,0.555456,1.23573,-185.225983,176.853333,424.016876,65.801697, 
9,1.76465E+12,-1347.592651,-276.110687,-543.302307,-1.5271,8.620148,3.089905,9.283668,-1578.076172,-243.484497,845.892334,1806.970703,-0.074877,-0.074098,0.061559,0.992529,-9.16499,-7.924586,7.734296,-4.534981,-1.486472,2.353939,-412.103699,-544.400452,-222.739334,65.801697, 
10,1.76465E+12,-1347.615112,-276.017761,-543.279663,-6.157837,7.815399,4.913635,11.096992,744.543457,98.629761,-517.62085,912.142578,-0.075592,-0.074225,0.061374,0.992477,-9.247361,-7.935231,7.719992,-7.118891,-2.734475,-0.085438,-53.000053,319.759949,-216.34848,65.801697, 
11,1.76465E+12,-1347.587646,-276.194611,-543.257263,0.22522,-3.77655,2.026978,4.29205,404.406738,-2185.180664,-1.977539,2222.287842,-0.073887,-0.074732,0.061489,0.99256,-9.055899,-8.005381,7.724854,4.909123,-3.635777,-0.424911,2218.04248,-481.994415,155.243317,65.801697, 
