#Hierarchical Translation and Rotation (.csv) file,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
3179,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
15,1.76424E+12,-1147.160522,-144.196045,-510.572754, , , , , , , , ,0.04468,0.061079,0.002537,0.997129,5.168262,6.983356,0.607091, , , , , , ,93.047661, 
16,1.76424E+12,-1146.820068,-142.603119,-509.729279, , , , , , , , ,0.034336,0.06523,0.002909,0.997275,3.982511,7.464121,0.594119, , , , , , ,93.047661, 
17,1.76424E+12,-1146.856934,-142.529755,-509.633331,13.661499,74.983063,42.274017,87.15612,-3056.286621,-12308.4502,-6054.977539,14053.52539,0.033812,0.065193,0.003027,0.997295,3.922911,7.45969,0.60368,-56.04076,21.435019,-0.153508,9121.829102,-3930.079834,182.521362,93.047661, 
18,1.76424E+12,-1146.821411,-142.508743,-509.602905,-0.060425,4.246902,5.686798,7.097852,586.340332,-424.058533,-530.722046,897.377563,0.033733,0.065162,0.002901,0.9973,3.912794,7.456673,0.588368,-3.137263,-0.335141,-0.258798,400.800629,11.450933,-201.473633,93.047661, 
19,1.76424E+12,-1146.828735,-142.763107,-509.429657,1.268921,-10.50087,9.165344,13.995784,-347.058105,-2230.540527,1156.860352,2536.550049,0.035937,0.065201,0.002667,0.997221,4.165468,7.460783,0.578204,10.915045,0.049182,-1.146417,2128.614746,57.727249,41.702164,93.047661, 
20,1.76424E+12,-1146.832275,-142.766266,-509.415253,-0.488892,-11.588516,8.444366,14.347127,30.651855,2034.76416,-1286.636353,2407.62085,0.036255,0.065081,0.002732,0.997217,4.202521,7.44657,0.587583,13.037738,-0.45464,-0.035324,-1746.530151,-148.415176,158.294647,93.047661, 
21,1.76424E+12,-1146.939331,-142.297699,-509.231537,-4.976807,20.943375,8.915405,23.299742,-838.476562,3820.976318,1371.42334,4145.323242,0.034215,0.065015,0.002766,0.997294,3.967295,7.440108,0.575821,-8.917797,-0.930381,-0.107261,-2205.466064,62.781784,-171.243286,93.047661, 
22,1.76424E+12,-1146.922729,-142.216064,-509.20108,-4.070435,24.759064,9.637756,26.878729,1001.623535,-3134.152344,-1241.400146,3516.707764,0.033973,0.064944,0.003023,0.997306,3.941213,7.431,0.603329,-11.758863,-0.70067,0.708569,1694.074341,-21.433924,318.092682,93.047661, 
23,1.76424E+12,-1147.114258,-142.533813,-508.990234,-7.871704,-10.625153,10.858612,17.110437,-1685.852051,-3235.006836,1461.154175,3929.673828,0.036809,0.063818,0.002936,0.997278,4.266542,7.300432,0.609659,13.466143,-6.285421,1.522713,2846.426758,-983.821289,-171.546936,93.047661, 
24,1.76424E+12,-1147.314209,-142.932907,-508.878113,-17.616577,-32.257919,14.533539,39.52393,-68.225098,-658.891296,-799.667358,1038.393188,0.039906,0.062714,0.002793,0.99723,4.621416,7.172487,0.610701,30.60914,-11.633081,0.331746,239.312744,21.24254,-42.827106,93.047661, 
25,1.76424E+12,-1147.355835,-142.881256,-508.805511,-10.870972,-15.634918,8.312531,20.778038,1282.434082,3651.031494,-320.114136,3882.929443,0.039267,0.062768,0.002784,0.997251,4.547746,7.179155,0.60536,12.654174,-5.457469,-0.193426,-3471.206543,1090.367798,-51.703815,93.047661, 
26,1.76424E+12,-1147.251587,-142.4814,-508.828979,2.817993,20.317841,2.210999,20.631147,1181.57959,2820.465088,-778.161621,3155.422119,0.036003,0.063817,0.002818,0.997308,4.172629,7.301339,0.590178,-20.195419,5.798345,-0.923524,-2441.720215,935.67865,-79.713745,93.047661, 
27,1.76424E+12,-1147.336182,-142.656754,-508.641479,0.884399,10.102615,7.381439,12.543151,-1529.626465,-4659.205566,1708.840942,5193.081055,0.038211,0.062897,0.003177,0.997283,4.428921,7.19288,0.643557,-5.347135,0.617636,1.718849,5114.411133,-1868.206177,555.340759,93.047661, 
28,1.76424E+12,-1147.345825,-142.609512,-508.603119,-4.240723,-5.765076,10.163727,12.430655,607.104492,1803.02124,-1208.029175,2253.618408,0.038261,0.062808,0.003396,0.997286,4.436086,7.181658,0.668738,11.855568,-5.385623,3.53521,-2017.924805,787.619507,-228.395767,93.047661, 
29,1.76424E+12,-1147.355835,-142.506851,-508.5065,-0.884399,6.745605,6.074066,9.120287,-2.966309,448.901367,471.890259,651.307678,0.038233,0.062524,0.003124,0.997306,4.430589,7.150326,0.635944,0.075068,-1.914918,-0.342584,-102.565208,-162.892441,-469.607178,93.047661, 
30,1.76424E+12,-1147.362915,-142.526596,-508.485138,-0.769043,3.731232,5.309143,6.534563,23.730469,-991.488647,-609.576416,1164.129028,0.03837,0.062439,0.003816,0.997304,4.451282,7.137325,0.716242,0.68379,-1.995004,2.137643,212.135284,148.476868,916.048157,93.047661, 
31,1.76424E+12,-1147.426758,-142.407501,-508.401855,-3.191528,4.470749,4.709015,7.23521,-459.777832,1124.601807,501.553345,1314.412598,0.038125,0.062202,0.003571,0.997329,4.420952,7.111405,0.685168,-0.433669,-1.751431,2.215075,-413.277863,-104.633751,-902.110535,93.047661, 
32,1.76424E+12,-1147.462891,-142.361435,-508.323029,-4.498901,7.432251,7.294922,11.344354,224.450684,-591.531372,-36.090088,633.711243,0.038254,0.061909,0.003635,0.997342,4.435911,7.077419,0.692081,-0.691693,-2.695742,-1.087214,366.833435,-65.342255,307.6987,93.047661, 
33,1.76424E+12,-1147.468506,-142.318695,-508.282074,-1.878662,3.996277,5.390167,6.968034,247.192383,-26.94397,-306.765747,394.886414,0.038153,0.061855,0.003924,0.997348,4.426283,7.070018,0.724388,0.239908,-1.86242,1.764893,-199.145126,215.340347,205.680481,93.047661, 
34,1.76424E+12,-1147.406616,-142.092056,-508.215179,2.532349,12.12204,4.85321,13.300763,546.789551,1489.581299,210.113525,1600.618286,0.037732,0.061791,0.004619,0.997365,4.382552,7.059968,0.80122,-2.401123,-0.785307,4.911227,-276.240479,-21.460049,360.659637,93.047661, 
35,1.76424E+12,-1147.687378,-141.734268,-508.227814,-9.849243,26.29921,2.441711,28.188969,-2775.476074,1062.309326,-644.18335,3040.845459,0.03575,0.062395,0.00507,0.997398,4.158015,7.128901,0.841655,-12.072095,2.649733,5.277023,-1464.534424,639.767273,-294.816315,93.047661, 
36,1.76424E+12,-1147.800293,-141.784698,-508.161377,-17.715454,13.8311,2.421112,22.605274,1359.558105,-3306.568848,640.475464,3632.080078,0.036196,0.062179,0.005074,0.997396,4.209135,7.103714,0.844351,-7.803797,1.968581,1.940896,2232.828125,-762.374634,-305.686584,93.047661, 
37,0,0,0,0,-17.715454,13.8311,2.421112,22.605274,1359.558105,-3306.568848,640.475464,3632.080078,0,0,0,0,4.209135,7.103714,0.844351,-7.803797,1.968581,1.940896,2232.828125,-762.374634,-305.686584,0, 
38,0,0,0,0,-17.715454,13.8311,2.421112,22.605274,1359.558105,-3306.568848,640.475464,3632.080078,0,0,0,0,4.209135,7.103714,0.844351,-7.803797,1.968581,1.940896,2232.828125,-762.374634,-305.686584,0, 
39,0,0,0,0,-17.715454,13.8311,2.421112,22.605274,1359.558105,-3306.568848,640.475464,3632.080078,0,0,0,0,4.209135,7.103714,0.844351,-7.803797,1.968581,1.940896,2232.828125,-762.374634,-305.686584,0, 
40,0,0,0,0,-17.715454,13.8311,2.421112,22.605274,1359.558105,-3306.568848,640.475464,3632.080078,0,0,0,0,4.209135,7.103714,0.844351,-7.803797,1.968581,1.940896,2232.828125,-762.374634,-305.686584,0, 
41,1.76424E+12,-1148.244751,-142.478561,-507.717957, , , , , , , , ,0.047486,0.057655,0.0062,0.997187,5.51177,6.568834,1.029029, , , , , , ,93.047661, 
42,1.76424E+12,-1148.117065,-141.610672,-507.181549, , , , , , , , ,0.041559,0.060157,0.006284,0.997304,4.833073,6.861358,1.011914, , , , , , ,93.047661, 
43,1.76424E+12,-1148.115112,-141.449615,-507.071777,5.83374,46.302567,29.078064,54.986309,-1018.432617,-5725.346191,-3455.749512,6764.540039,0.040919,0.060002,0.006658,0.997337,4.761662,6.8424,1.049799,-33.754837,12.310463,0.934634,4919.014648,-2523.006836,445.504456,93.047661, 
44,1.76424E+12,-1148.06897,-141.695938,-507.051819,2.164307,-3.836975,5.83786,7.313495,357.93457,-3299.770996,-727.487183,3397.917725,0.042292,0.059954,0.00683,0.997281,4.92104,6.83463,1.078863,3.95852,-1.202734,3.012723,1869.389771,90.631264,-71.448425,93.047661, 
45,1.76424E+12,-1148.075928,-141.508255,-506.90625,1.763306,-2.638779,7.44873,8.096665,-430.114746,3515.446533,1017.443848,3684.908936,0.041551,0.059945,0.00719,0.997311,4.838058,6.832695,1.115083,3.437835,-0.436727,2.937785,-1963.113159,47.250107,57.959579,93.047661, 
46,1.76424E+12,-1148.020386,-141.379364,-506.821381,2.186279,14.245834,10.36972,17.755413,506.25,-476.216125,-491.665649,851.355347,0.041072,0.059896,0.007524,0.997331,4.785071,6.825995,1.150014,-6.118595,-0.388579,3.201777,242.955933,-38.583462,-10.441081,93.047661, 
